Data,Kurs
2020-08-06,4.0996
2020-08-07,4.0856
2020-08-10,4.0843
2020-08-11,4.0896
2020-08-12,4.1005
2020-08-13,4.0887
2020-08-14,4.0906
2020-08-17,4.0828
2020-08-18,4.0773
2020-08-19,4.0707
2020-08-20,4.0734
2020-08-21,4.0814
2020-08-24,4.0959
2020-08-25,4.0842
2020-08-26,4.0947
2020-08-27,4.1078
2020-08-28,4.0945
2020-08-31,4.0884
2020-09-01,4.0659
2020-09-02,4.0742
2020-09-03,4.0975
2020-09-04,4.1259
2020-09-07,4.1253
2020-09-08,4.1027
2020-09-09,4.1256
2020-09-10,4.1389
2020-09-11,4.1309
2020-09-14,4.1334
2020-09-15,4.1321
2020-09-16,4.1373
2020-09-17,4.141
2020-09-18,4.1378
2020-09-21,4.156
2020-09-22,4.1902
2020-09-23,4.174
2020-09-24,4.1998
2020-09-25,4.2095
2020-09-28,4.216
2020-09-29,4.25
2020-09-30,4.1878
2020-10-01,4.1884
2020-10-02,4.1648
2020-10-05,4.1737
2020-10-06,4.1729
2020-10-07,4.1555
2020-10-08,4.1603
2020-10-09,4.1536
2020-10-12,4.164
2020-10-13,4.1664
2020-10-14,4.1883
2020-10-15,4.25
2020-10-16,4.2571
2020-10-19,4.2448
2020-10-20,4.281
2020-10-21,4.2802
2020-10-22,4.2714
2020-10-23,4.2732
2020-10-26,4.2734
2020-10-27,4.2742
2020-10-28,4.3113
2020-10-29,4.3329
2020-10-30,4.3197
2020-11-02,4.3124
2020-11-03,4.2675
2020-11-04,4.2595
2020-11-05,4.2248
2020-11-06,4.2368
2020-11-09,4.1976
2020-11-10,4.1669
2020-11-12,4.1573
2020-11-13,4.1605
2020-11-16,4.1463
2020-11-17,4.1594
2020-11-18,4.1356
2020-11-19,4.1448
2020-11-20,4.1356
2020-11-23,4.1307
2020-11-24,4.1297
2020-11-25,4.1171
2020-11-26,4.1353
2020-11-27,4.1477
2020-11-30,4.1364
2020-12-01,4.1226
2020-12-02,4.1112
2020-12-03,4.1362
2020-12-04,4.1241
2020-12-07,4.1417
2020-12-08,4.1503
2020-12-09,4.1273
2020-12-10,4.1139
2020-12-11,4.1286
2020-12-14,4.1273
2020-12-15,4.1254
2020-12-16,4.1144
2020-12-17,4.1084
2020-12-18,4.1043
2020-12-21,4.1729
2020-12-22,4.1625
2020-12-23,4.1517
2020-12-24,4.1604
2020-12-28,4.1223
2020-12-29,4.1531
2020-12-30,4.1708
2020-12-31,4.2641
2021-01-04,4.2055
2021-01-05,4.2078
2021-01-07,4.1505
2021-01-08,4.1674
2021-01-11,4.1896
2021-01-12,4.1787
2021-01-13,4.1855
2021-01-14,4.2065
2021-01-15,4.2219
2021-01-18,4.2291
2021-01-19,4.213
2021-01-20,4.1974
2021-01-21,4.2053
2021-01-22,4.2102
2021-01-25,4.216
2021-01-26,4.2183
2021-01-27,4.2215
